Addresse,code_commune_insee,departement,Latitude,Longitude,Distance,DurationPoliceMin
Champigny-sur-Marne 94500 (Le Bois l'Abbe - Coeuilly),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668
Champigny-sur-Marne 94500 (Le Plateau),94500,94,48.8124983,2.5264459,1.5627784279921066,0.09416666666666666
Champigny-sur-Marne 94500 (Les Mordacs - Coeuilly),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668
Champigny-sur-Marne 94500 (Maroc - Fourchette - Polangis),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668
Champigny-sur-Marne 94500 (Plant - Tremblay),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668
Champigny-sur-Marne 94500 (Quatre Cités - Simonettes),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668
Champlan 91160,91160,91,48.7073405,2.2758626,1.9822443249588109,0.085
Champs-sur-Marne 77420 (Bords de Marne),77420,77,48.859511,2.5908687,1.1916540993030584,0.06833333333333333
Champs-sur-Marne 77420 (Centre-ville),77420,77,48.8529972,2.6014664,0.12953207198087283,0.0675
Champs-sur-Marne 77420 (Le Nesles),77420,77,48.8527088,2.5798454,1.691016828549281,0.09027777777777778
Changis-sur-Marne 77660,77660,77,48.9586795,3.0139203,8.962905904159786,0.3202777777777778
Chanteloup-en-Brie 77600,77600,77,48.8555777,2.7395512,3.4201222001065856,0.16416666666666666
Chanteloup-les-Vignes 78570,78570,78,48.9784414,2.0302362,4.936182487276754,0.21055555555555555
Chapet 78130,78130,78,48.9661049,1.9342435,3.8827558247536533,0.18916666666666668
Charenton-le-Pont 94220 (Centre ancien),94220,94,48.8221,2.4122,0.11679133875458246,0.006388888888888889
Charenton-le-Pont 94220 (Pasteur - Saint-Pierre),94220,94,48.8221,2.4122,0.11679133875458246,0.006388888888888889
Charenton-le-Pont 94220 (Plateau de Gravelle),94220,94,48.8221,2.4122,0.11679133875458246,0.006388888888888889
Charny 77410,77410,77,48.9716476,2.7608632,9.751720579934746,0.28305555555555556
Chars 95750,95750,95,49.1604049,1.9367877,16.87579065868707,0.4361111111111111
Chartrettes 77590,77590,77,48.4881157,2.7005289,6.292947399143148,0.2927777777777778
Chatignonville 91410,91410,91,48.4681763,1.9316111,17.524865340188008,0.3233333333333333
Chatou 78400,78400,78,48.8897044,2.1573695,1.0532508849427313,0.04027777777777778
Chatou 78400 (Est),78400,78,48.902003,2.164274,1.8535674447984185,0.12416666666666666
Chatou 78400 (Nord),78400,78,48.8933469,2.1349286,0.6446717720558324,0.08861111111111111
Chatou 78400 (Ouest),78400,78,48.89853400000001,2.154346,1.041455448360022,0.06222222222222222
Chatou 78400 (Sud),78400,78,48.886144,2.15481,1.0772575154469857,0.13083333333333333
Chauffry 77169,77169,77,48.8190373,3.1857769,7.3061583650557065,0.1827777777777778
Chaumes-en-Brie 77390,77390,77,48.6647753,2.842398,16.408276790034087,0.32416666666666666
Chaumontel 95270,95270,95,49.1302,2.43913,11.180275113629497,0.30666666666666664
Chaussy 95710,95710,95,49.121606,1.6941681,26.672341695952852,0.5086111111111111
Chavenay 78450,78450,78,48.8533873,1.9876695,4.278817696258195,0.16111111111111112
Chaville 92370 (Marivel),92370,92,48.8182013,2.1971545,1.0844057468607315,0.14194444444444446
Chaville 92370 (Petits Bois),92370,92,48.81147670000001,2.1831958,2.3513150382869052,0.1511111111111111
Chaville 92370 (Ursine),92370,92,48.8057,2.1886,2.4970929387402556,0.17305555555555555
Chelles 77500 (Arcades - Castermant),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111
Chelles 77500 (Centre-ville - Gare - Abbesses),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111
Chelles 77500 (Chantereine - Madeleine),77500,77,48.8929785,2.6082021,1.6971626827169772,0.085
Chelles 77500 (Chelles Sud - Grande Prairie - Bords de Marne),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111
Chelles 77500 (Les Coudreaux),77500,77,48.902438,2.5950909,2.571608350712776,0.12222222222222222
Chelles 77500 (Mont-Chalâts - Colline du Fort - La Tuilerie),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111
Chelles 77500 (Noue-Brossard - Perichelles - Bel Air - Clos Roger),77500,77,48.8811,2.5929,0.4010545317821279,0.02361111111111111
Chennevières-sur-Marne 94430 (Centre-ville),94430,94,48.7952841,2.5334495,0.4198090912599976,0.025555555555555557
Chennevières-sur-Marne 94430 (La Maillarde),94430,94,48.7948878,2.5335677000000003,0.4645097828270417,0.030833333333333334
Chennevières-sur-Marne 94430 (Le Fort),94430,94,48.80354060000001,2.5338588,0.5391669552487031,0.023333333333333334
Chennevières-sur-Marne 94430 (Le Moulin),94430,94,48.7995472,2.5246789,0.5260701492537592,0.10388888888888889
Chennevières-sur-Marne 94430 (Marne - Coteau Nord),94430,94,48.797,2.5405,0.6749640855714667,0.04805555555555555
Chennevières-sur-Marne 94430 (Marne - Coteau Sud),94430,94,48.797,2.5405,0.6749640855714667,0.04805555555555555
Chennevières-sur-Marne 94430 (Mon idée),94430,94,48.80101610000001,2.5325494,0.24297668170667647,0.03305555555555555
Chennevières-sur-Marne 94430 (Paris Chennevières),94430,94,48.797,2.5405,0.6749640855714667,0.04805555555555555
Chennevières-sur-Marne 94500 (Marne - Coteau Nord),94500,94,48.8164,2.4937,2.3210513936692605,0.21916666666666668
Chenoise 77160,77160,77,48.6172325,3.186276,10.372139031736866,0.23916666666666667
Cheptainville 91630,91630,91,48.550704,2.2646803,4.398675842792495,0.15472222222222223
Chessy 77700,77700,77,48.87987920000001,2.7658363,2.575000308568945,0.14666666666666667
Chevilly-Larue 94550 (Larue),94550,94,48.7714153,2.3469255,1.3444599177863605,0.08
Chevilly-Larue 94550 (Sorbiers - Saussaye),94550,94,48.7648,2.3503,1.9926787897194806,0.22833333333333333
Chevrainvilliers 77760,77760,77,48.24450170000001,2.6156080000000004,7.011515208412177,0.16583333333333333
Chevreuse 78460,78460,78,48.7079689,2.0408005,8.633092116747562,0.29444444444444445
Chevru 77320,77320,77,48.733697,3.2696281000000003,16.109226506973066,0.3497222222222222
Chevry-Cossigny 77173,77173,77,48.7244459,2.6617094,4.171646404487633,0.20555555555555555
Chilly-Mazarin 91380,91380,91,48.7026161,2.3123582000000003,1.4057126740853587,0.12555555555555556
Chilly-Mazarin 91380 (Centre-ville),91380,91,48.7005761,2.3082332,1.0273533256964784,0.06694444444444445
Chilly-Mazarin 91380 (Division Leclerc),91380,91,48.6996459,2.3158649,1.4955906887072659,0.09333333333333334
Chilly-Mazarin 91380 (Gravigny),91380,91,48.7005761,2.3082332,1.0273533256964784,0.06694444444444445
Chilly-Mazarin 91380 (Nord),91380,91,48.7149,2.3164,2.600999326206053,0.16916666666666666
Chilly-Mazarin 91380 (Pavillons Sud),91380,91,48.7149,2.3164,2.600999326206053,0.16916666666666666
Choisel 78460,78460,78,48.6872628,2.0185119,10.114045582943033,0.33416666666666667
Choisy-en-Brie 77320,77320,77,48.7592152,3.2170240000000003,11.319634218373094,0.2602777777777778
Choisy-le-Roi 94600,94600,94,48.76302379999999,2.4093664,0.2646267689024776,0.042777777777777776
Choisy-le-Roi 94600 (Centre-ville - Parc Prairie - Hautes Bornes),94600,94,48.7685,2.4187,1.0607723676435865,0.09833333333333333
Choisy-le-Roi 94600 (Gondoles),94600,94,48.76990470000001,2.4190961,1.1677096340951645,0.1213888888888889
Château-Landon 77570,77570,77,48.1501591,2.7006781,13.051410611441746,0.30916666666666665
Châteaufort 78117,78117,78,48.73585,2.09032,6.290270843277367,0.2225
Châtenay-Malabry 92290 (Butte Rouge),92290,92,48.77372620000001,2.2717805,0.837441536168133,0.09472222222222222
Châtenay-Malabry 92290 (Centre-ville),92290,92,48.7657856,2.2810422000000004,0.32345147404818714,0.05527777777777778
Châtenay-Malabry 92290 (Justice),92290,92,48.76664810000001,2.263826,0.9761312627248107,0.06972222222222223
Châtenay-Malabry 92290 (Malabry),92290,92,48.77372620000001,2.2717805,0.837441536168133,0.09472222222222222
Châtenay-Malabry 92290 (Petit Chatenay - Voltaire - Croix Blanche),92290,92,48.7651,2.2665,0.8085135941493338,0.05555555555555555
Châtenay-Malabry 92290 (Robinson - Aulnay),92290,92,48.7651,2.2665,0.8085135941493338,0.05555555555555555
Châtenay-sur-Seine 77126,77126,77,48.4176813,3.0961472000000003,10.678571608294758,0.2758333333333333
Châtillon 92320 (Berthelot - Avenue de Paris),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889
Châtillon 92320 (Roissys - Béranger),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889
Châtillon 92320 (Savoie - Brossolette),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889
Châtillon 92320 (Stade),92320,92,48.8082194,2.2891121,1.1938655428540315,0.10361111111111111
Châtillon 92320 (Vieux Bourg - Malraux),92320,92,48.8024,2.2935,1.3465699814483696,0.09638888888888889
Chérence 95510,95510,95,49.087793100000006,1.6753203,26.638095374383575,0.6205555555555555
Clairefontaine-en-Yvelines 78120,78120,78,48.6113917,1.9131989,7.776235991313153,0.22444444444444445
Clamart 92140 (Centre-ville),92140,92,48.800368,2.2630292,0.02746618160478368,0.0
Clamart 92140 (Galvents - Corby),92140,92,48.803,2.2669,0.38063392524229755,0.03777777777777778
Clamart 92140 (Gare),92140,92,48.81383020000001,2.2745584,1.078910558218196,0.11333333333333333
Clamart 92140 (Jardin Parisien),92140,92,48.7928848,2.2557496,1.0159328789980893,0.08166666666666667
Clamart 92140 (Percy - Schneider),92140,92,48.803,2.2669,0.38063392524229755,0.03777777777777778
Clamart 92140 (Trivaux - La Garenne),92140,92,48.7820486,2.2305572,3.164785079724906,0.205
Claye-Souilly 77410,77410,77,48.94608710000001,2.6883703,5.858261809891577,0.19583333333333333
Clichy 92110 (Fournier - Pasteur - Bac d'Asnières),92110,92,48.9002,2.3095,0.5296278239152902,0.04
Clichy-sous-Bois 93390,93390,93,48.910939,2.5460722,0.6914477608744396,0.06972222222222223
Clichy-sous-Bois 93390 (La Butte - Les Limites),93390,93,48.9102,2.5532,0.6745832585314285,0.044444444444444446
Clichy-sous-Bois 93390 (Les Trois Châteaux),93390,93,48.9102,2.5532,0.6745832585314285,0.044444444444444446
Cléry-en-Vexin 95420,95420,95,49.1273725,1.8401715,18.012329565287235,0.34944444444444445
Coignières 78310,78310,78,48.7511787,1.9201632,2.649371370209822,0.1597222222222222
Colombes 92700 (Agent Sarre),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333
Colombes 92700 (Centre-ville),92700,92,48.9121744,2.2856861,0.6433097952249601,0.06305555555555556
Colombes 92700 (Charles de Gaulle),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333
Colombes 92700 (Europe),92700,92,48.9248284,2.2396478,1.4286343912190567,0.12027777777777778
Colombes 92700 (Fossés Jean Bouvier),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333
Colombes 92700 (Grèves Plateau),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333
Colombes 92700 (Henri Martin Estienne d'Orves),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333
Colombes 92700 (La Petite Garenne),92700,92,48.9188,2.254,0.4761867307090937,0.06833333333333333
Colombes 92700 (Les Vallées),92700,92,48.91490579999999,2.2577705000000003,0.7716755063796081,0.059166666666666666
Colombes 92700 (Stade),92700,92,48.9313701,2.2607408,1.0732097588716991,0.1075
Combs-la-Ville 77380 (Bois l'Evèque),77380,77,48.6528358,2.5765243,1.1431373120343267,0.06277777777777778
Combs-la-Ville 77380 (Gare),77380,77,48.6662124,2.5484239,1.4133904678931557,0.059722222222222225
Combs-la-Ville 77380 (Prévert),77380,77,48.6555015,2.5641148,0.2976250506859349,0.011666666666666667
Combs-la-Ville 77380 (République),77380,77,48.6646994,2.564877,0.7431184781117791,0.04027777777777778
Combs-la-Ville 77380 (Vieux Pays),77380,77,48.665,2.5696,0.899482577181541,0.0625
Conches-sur-Gondoire 77600,77600,77,48.8543635,2.7219163,2.7208439840218426,0.15166666666666667
Condé-Sainte-Libiaire 77450,77450,77,48.8972333,2.8304193,5.167398364113542,0.18222222222222223
Condé-sur-Vesgre 78113,78113,78,48.74178870000001,1.6621733,15.787357397130021,0.33055555555555555
Condécourt 95450,95450,95,49.041871,1.9400988000000001,6.657223966116934,0.28944444444444445
Conflans-Sainte-Honorine 78700 (Chennevières),78700,78,49.0053845,2.1164112,2.1296077129670783,0.16416666666666666
Conflans-Sainte-Honorine 78700 (Fin-d'Oise),78700,78,48.9906307,2.0756166,1.3614753150407624,0.09027777777777778
Conflans-Sainte-Honorine 78700 (Montaigne),78700,78,48.997838,2.0838083,0.8809391218514969,0.08611111111111111
Conflans-Sainte-Honorine 78700 (Plateau-du-Moulin - Quai de Gaillon),78700,78,48.9918942,2.1147009,1.542099558914044,0.1025
Conflans-Sainte-Honorine 78700 (Romagné - Renouveau),78700,78,49.0023961,2.0992631,1.0818898748950452,0.11861111111111111
Conflans-Sainte-Honorine 78700 (Vieux Conflans),78700,78,48.9969316,2.0983899,0.5217910525192928,0.08166666666666667
Congis-sur-Thérouanne 77440,77440,77,49.0064755,2.9742277,8.315054312383177,0.3061111111111111
Corbeil-Essonnes 91100,91100,91,48.6137734,2.4818087,0.6504203237834405,0.07111111111111111
Corbeil-Essonnes 91100 (Centre Essonnes),91100,91,48.61400870000001,2.473565,0.4782047343851254,0.07694444444444444
Corbeil-Essonnes 91100 (Centre-ville),91100,91,48.61400870000001,2.473565,0.4782047343851254,0.07694444444444444
Corbeil-Essonnes 91100 (Coquibus),91100,91,48.61281810000001,2.4521465,1.7356627807516267,0.12277777777777778
Corbeil-Essonnes 91100 (Hermitage),91100,91,48.5895,2.451,2.8854039995625578,0.17444444444444446
Corbeil-Essonnes 91100 (Montconseil),91100,91,48.5961256,2.4747538,1.527444906532673,0.09916666666666667
Corbeil-Essonnes 91100 (Moulin Galant),91100,91,48.5862473,2.4734753,2.628765562614216,0.16555555555555557
Corbeil-Essonnes 91100 (Pressoir - Prompt),91100,91,48.586051,2.476925,2.650165478138306,0.1388888888888889
Corbeil-Essonnes 91100 (Rive droite),91100,91,48.6147009,2.4847397,0.8826377786558981,0.06833333333333333
Corbeil-Essonnes 91100 (Robinson),91100,91,48.6056156,2.4626195,1.0445114371113178,0.06583333333333333
Corbeil-Essonnes 91100 (Tarterêts),91100,91,48.6137588,2.4587072,1.2951816845224116,0.09333333333333334
Corbreuse 91410,91410,91,48.49803710000001,1.9606122,16.478088744472817,0.38861111111111113
Cormeilles-en-Parisis 95240 (Alsace Lorraine),95240,95,48.966752899999996,2.1907153999999998,3.2263400618012152,0.1738888888888889
Cormeilles-en-Parisis 95240 (Bois Rochefort),95240,95,48.9545722,2.1865574,3.5142996401030007,0.21194444444444444
Cormeilles-en-Parisis 95240 (Champs Guillaume),95240,95,48.963406,2.196628,3.2868667224064154,0.18694444444444444
Cormeilles-en-Parisis 95240 (Haut et Centre),95240,95,48.9774648,2.2046854,1.8605335459187389,0.12694444444444444
Cormeilles-en-Parisis 95240 (Noyer de l'Image),95240,95,48.9645533,2.2060642,2.7510554007886263,0.16972222222222222
Cormeilles-en-Parisis 95240 (Val d'Or),95240,95,48.973716100000004,2.1888359,2.55733318205831,0.1363888888888889
Cormeilles-en-Vexin 95830,95830,95,49.115732200000004,2.020926,9.817830947509009,0.2613888888888889
Coubron 93470,93470,93,48.9166,2.5792200000000003,2.591991536842459,0.13027777777777777
Couilly-Pont-aux-Dames 77860,77860,77,48.88401270000001,2.8587036,5.897852618713311,0.15361111111111111
Coulombs-en-Valois 77840,77840,77,49.0690714,3.1260295,21.319803980556053,0.4880555555555556
Coulommiers 77120,77120,77,48.81213010000001,3.0843818,0.2212866048533512,0.025555555555555557
Coulommiers 77120 (Centre-ville),77120,77,48.8077066,3.0819816,0.7237259725591072,0.08
Coulommiers 77120 (Chemin de Fer),77120,77,48.7607,3.0464,6.568331938512918,0.20944444444444443
Coulommiers 77120 (Ville haute),77120,77,48.7607,3.0464,6.568331938512918,0.20944444444444443
Coulommiers 77129 (Centre-ville),77129,77,49.0698,3.1265,21.395588942954873,0.49166666666666664
Coupvray 77700,77700,77,48.8919254,2.7942557,3.4847911865294297,0.13111111111111112
Courbevoie 92400 (Bécon),92400,92,48.9028583,2.2747813,1.0084634160994563,0.10916666666666666
Courbevoie 92400 (Faubourg de l'Arche),92400,92,48.8963239,2.240112,0.5896362422565734,0.12194444444444444
Courbevoie 92400 (Hôtel de ville),92400,92,48.8951896,2.2560742,0.34556624281710024,0.03944444444444444
Courbevoie 92400 (Marceau République),92400,92,48.8986527,2.2465576,0.6159321977702623,0.0775
Courcouronnes 91080 (Bérégovoy Nord),91080,91,48.6143,2.4076,3.0074396417521325,0.15861111111111112
Courcouronnes 91080 (Bérégovoy Sud),91080,91,48.6143,2.4076,3.0074396417521325,0.15861111111111112
Courcouronnes 91080 (Hôpital - Marchais Guesdon - Orme à Martin),91080,91,48.6143,2.4076,3.0074396417521325,0.15861111111111112
Courcouronnes 91080 (Marquis de Raies),91080,91,48.6293791,2.4137565,2.1776601135764597,0.14
Courdimanche 95800,95800,95,49.035489399999996,1.999555,2.5214638995277427,0.11694444444444445
Courgent 78790,78790,78,48.894186,1.6600858,11.16406673389204,0.3705555555555556
Courpalay 77540,77540,77,48.6496903,2.9612809,20.411801183828576,0.4533333333333333
Courson-Monteloup 91680,91680,91,48.59226029999999,2.1451135,7.366058386748377,0.24972222222222223
Courtry 77181,77181,77,48.9158,2.60248,3.226250185504347,0.1761111111111111
Coutençon 77154,77154,77,48.4710717,2.9977386000000004,8.846322013380542,0.2363888888888889
Crespières 78121,78121,78,48.8821534,1.9202924,7.695254238312499,0.2025
Crisenoy 77390,77390,77,48.5961401,2.7431226000000004,8.491676236915737,0.22805555555555557
Croissy-Beaubourg 77183,77183,77,48.8278734,2.6584023,2.1962823727470604,0.13194444444444445
Croissy-sur-Seine 78290,78290,78,48.8791554,2.1327881,1.6736261858647508,0.10722222222222222
Crosne 91560,91560,91,48.72046,2.4645591,2.0310759357964634,0.11083333333333334
Crécy-la-Chapelle 77580,77580,77,48.8578447,2.9086092,8.986105702191875,0.2136111111111111
Crégy-lès-Meaux 77124,77124,77,48.9779,2.87437,2.8308171334855876,0.17972222222222223
Créteil 94000,94000,94,48.7771486,2.4530731,0.5858380008676154,0.04138888888888889
Créteil 94000 (Bleuets - Bordières - Pinsons),94000,94,48.800466,2.4588837000000003,1.6364173452892314,0.13722222222222222
Créteil 94000 (Bords de Marne),94000,94,48.8095574,2.4609616,1.8354197238101437,0.18833333333333332
Créteil 94000 (Buttes - Halage),94000,94,48.804883200000006,2.4657991000000004,2.0330583921875136,0.15083333333333335
Créteil 94000 (Centre ancien),94000,94,48.78646610000001,2.4579132,1.3690151645460793,0.09555555555555556
Créteil 94000 (Champeval),94000,94,48.7965908,2.4493852,1.2239585210439836,0.12055555555555555
Créteil 94000 (Haut du Mont-Mesly),94000,94,48.7833,2.4667,1.1344237162145643,0.12666666666666668
Créteil 94000 (Lévrière - Haye aux Moines),94000,94,48.7855469,2.4495462000000003,1.4645043666917674,0.08916666666666667
Créteil 94000 (Val de Brie),94000,94,48.7771486,2.4530731,0.5858380008676154,0.04138888888888889
Dagny 77320,77320,77,48.6937,3.3447,14.986639338876573,0.3244444444444444
Dammarie-les-Lys 77190 (Château Gaillard - Roles - Justice),77190,77,48.5167,2.65,1.599705167033411,0.11555555555555555
Dammarie-les-Lys 77190 (L'Abbaye du Lys - Centre-ville - Soubiron),77190,77,48.5167,2.65,1.599705167033411,0.11555555555555555
Dammartin-en-Goële 77230,77230,77,49.0547758,2.6835682,13.435233144191375,0.37194444444444447
